
Predictions were generated on 19-Aug-2019 at 16:37:54 using AA 
 AeroAcoustics
Number of observers      :    1
Number of frequencies    :   34
     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      
      (s)           	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 
         7.2000	  5.060944E+001	  5.027391E+001	  4.900872E+001	  4.764778E+001	  4.668748E+001	  4.608702E+001	  4.530946E+001	  4.442661E+001	  4.403644E+001	  4.438085E+001	  4.511902E+001	  4.603686E+001	  4.689471E+001	  4.697026E+001	  4.636035E+001	  4.526776E+001	  4.359562E+001	  4.184396E+001	  3.999832E+001	  3.789371E+001	  3.587400E+001	  3.383718E+001	  3.155089E+001	  2.941085E+001	  2.717000E+001	  2.471777E+001	  2.201942E+001	  1.933558E+001	  1.638249E+001	  1.313857E+001	  9.925428E+000	  6.524762E+000	  2.525501E+000	 -1.326523E+000
         7.3000	  4.858693E+001	  4.772033E+001	  4.589532E+001	  4.433208E+001	  4.335139E+001	  4.291712E+001	  4.244473E+001	  4.217413E+001	  4.276927E+001	  4.397530E+001	  4.521838E+001	  4.633538E+001	  4.712941E+001	  4.706915E+001	  4.636327E+001	  4.529145E+001	  4.377030E+001	  4.212616E+001	  4.031067E+001	  3.827582E+001	  3.628396E+001	  3.426274E+001	  3.198620E+001	  2.985685E+001	  2.763181E+001	  2.520278E+001	  2.253635E+001	  1.988830E+001	  1.697562E+001	  1.377300E+001	  1.059375E+001	  7.218647E+000	  3.234919E+000	 -6.155104E-001
         7.4000	  4.869415E+001	  4.787188E+001	  4.612705E+001	  4.450984E+001	  4.347486E+001	  4.300524E+001	  4.254204E+001	  4.224002E+001	  4.278939E+001	  4.396819E+001	  4.519965E+001	  4.632046E+001	  4.710773E+001	  4.699500E+001	  4.619679E+001	  4.514855E+001	  4.378273E+001	  4.228269E+001	  4.057314E+001	  3.866703E+001	  3.675797E+001	  3.480036E+001	  3.257537E+001	  3.048500E+001	  2.829628E+001	  2.590287E+001	  2.327022E+001	  2.064868E+001	  1.775575E+001	  1.456333E+001	  1.138353E+001	  7.998642E+000	  3.995201E+000	  1.213367E-001
         7.5000	  4.878061E+001	  4.800201E+001	  4.636603E+001	  4.469793E+001	  4.361383E+001	  4.311910E+001	  4.270257E+001	  4.241973E+001	  4.294123E+001	  4.410123E+001	  4.533684E+001	  4.644715E+001	  4.721907E+001	  4.709460E+001	  4.625572E+001	  4.514924E+001	  4.373113E+001	  4.220891E+001	  4.049231E+001	  3.859410E+001	  3.669250E+001	  3.474216E+001	  3.252333E+001	  3.043553E+001	  2.824693E+001	  2.585255E+001	  2.321940E+001	  2.059885E+001	  1.770891E+001	  1.452201E+001	  1.134966E+001	  7.974246E+000	  3.983176E+000	  1.216104E-001
         7.6000	  5.077512E+001	  5.048011E+001	  4.931170E+001	  4.781999E+001	  4.674672E+001	  4.608103E+001	  4.536129E+001	  4.450736E+001	  4.411336E+001	  4.448672E+001	  4.528003E+001	  4.622930E+001	  4.705519E+001	  4.703274E+001	  4.620824E+001	  4.505613E+001	  4.357191E+001	  4.198458E+001	  4.022971E+001	  3.831132E+001	  3.640533E+001	  3.445478E+001	  3.223828E+001	  3.015107E+001	  2.795893E+001	  2.555566E+001	  2.290806E+001	  2.026998E+001	  1.735904E+001	  1.414926E+001	  1.095658E+001	  7.563938E+000	  3.559391E+000	 -3.082464E-001
         7.7000	  5.178367E+001	  5.078869E+001	  4.924101E+001	  4.765236E+001	  4.643221E+001	  4.548880E+001	  4.452967E+001	  4.367362E+001	  4.347671E+001	  4.411115E+001	  4.511674E+001	  4.621179E+001	  4.715227E+001	  4.721664E+001	  4.641957E+001	  4.521166E+001	  4.363374E+001	  4.194845E+001	  4.014987E+001	  3.819713E+001	  3.628389E+001	  3.432282E+001	  3.208689E+001	  2.997093E+001	  2.773738E+001	  2.527828E+001	  2.256120E+001	  1.985022E+001	  1.685927E+001	  1.356691E+001	  1.030254E+001	  6.848533E+000	  2.792986E+000	 -1.103063E+000
         7.8000	  5.270293E+001	  5.153740E+001	  4.989941E+001	  4.821983E+001	  4.687361E+001	  4.579480E+001	  4.472813E+001	  4.376575E+001	  4.340154E+001	  4.390038E+001	  4.483092E+001	  4.585816E+001	  4.684976E+001	  4.703724E+001	  4.632631E+001	  4.506637E+001	  4.338194E+001	  4.158581E+001	  3.974575E+001	  3.774282E+001	  3.582102E+001	  3.385605E+001	  3.161691E+001	  2.949346E+001	  2.724502E+001	  2.476133E+001	  2.200871E+001	  1.925613E+001	  1.621530E+001	  1.286745E+001	  9.552240E+000	  6.053814E+000	  1.962871E+000	 -1.948650E+000
         7.9000	  5.288243E+001	  5.170470E+001	  5.010414E+001	  4.844027E+001	  4.708889E+001	  4.599686E+001	  4.495318E+001	  4.404413E+001	  4.369201E+001	  4.419793E+001	  4.513377E+001	  4.613373E+001	  4.706553E+001	  4.726211E+001	  4.659865E+001	  4.518059E+001	  4.324728E+001	  4.127840E+001	  3.921515E+001	  3.700104E+001	  3.493412E+001	  3.285766E+001	  3.052619E+001	  2.833079E+001	  2.601291E+001	  2.345849E+001	  2.063929E+001	  1.783869E+001	  1.477165E+001	  1.143058E+001	  8.157809E+000	  4.736374E+000	  7.632593E-001	 -3.023984E+000
         8.0000	  4.893033E+001	  4.841494E+001	  4.833998E+001	  4.775826E+001	  4.632609E+001	  4.502773E+001	  4.441702E+001	  4.414509E+001	  4.396524E+001	  4.442543E+001	  4.538426E+001	  4.639797E+001	  4.724173E+001	  4.734267E+001	  4.661126E+001	  4.512615E+001	  4.321278E+001	  4.123782E+001	  3.909111E+001	  3.687418E+001	  3.479954E+001	  3.270850E+001	  3.035924E+001	  2.814941E+001	  2.581477E+001	  2.323759E+001	  2.039051E+001	  1.756195E+001	  1.446579E+001	  1.109688E+001	  7.802884E+000	  4.367370E+000	  3.889638E-001	 -3.393482E+000
         8.1000	  4.746606E+001	  4.589248E+001	  4.433880E+001	  4.312267E+001	  4.206344E+001	  4.123461E+001	  4.104616E+001	  4.158318E+001	  4.271093E+001	  4.419865E+001	  4.561639E+001	  4.684269E+001	  4.770287E+001	  4.770112E+001	  4.683801E+001	  4.527873E+001	  4.336949E+001	  4.137844E+001	  3.917783E+001	  3.695723E+001	  3.487822E+001	  3.277801E+001	  3.041567E+001	  2.819378E+001	  2.584496E+001	  2.325014E+001	  2.038328E+001	  1.753606E+001	  1.442130E+001	  1.103492E+001	  7.727219E+000	  4.281365E+000	  2.960403E-001	 -3.488571E+000
         8.2000	  4.730525E+001	  4.574434E+001	  4.419120E+001	  4.294436E+001	  4.185720E+001	  4.106272E+001	  4.094248E+001	  4.153287E+001	  4.268039E+001	  4.415645E+001	  4.556942E+001	  4.680638E+001	  4.766102E+001	  4.765993E+001	  4.677451E+001	  4.527487E+001	  4.355958E+001	  4.175661E+001	  3.970350E+001	  3.763896E+001	  3.568467E+001	  3.367624E+001	  3.138435E+001	  2.921550E+001	  2.691712E+001	  2.437014E+001	  2.154183E+001	  1.871318E+001	  1.559149E+001	  1.216204E+001	  8.777558E+000	  5.222292E+000	  1.089318E+000	 -2.837509E+000
         8.3000	  5.063264E+001	  4.916787E+001	  4.743568E+001	  4.601762E+001	  4.481648E+001	  4.375539E+001	  4.292648E+001	  4.275161E+001	  4.330376E+001	  4.441546E+001	  4.564029E+001	  4.681585E+001	  4.766280E+001	  4.769063E+001	  4.687609E+001	  4.541661E+001	  4.371240E+001	  4.198421E+001	  3.995644E+001	  3.788087E+001	  3.591797E+001	  3.390115E+001	  3.160007E+001	  2.942646E+001	  2.712944E+001	  2.458901E+001	  2.177086E+001	  1.895411E+001	  1.584688E+001	  1.243385E+001	  9.064636E+000	  5.522717E+000	  1.399867E+000	 -2.523688E+000
         8.4000	  5.072275E+001	  4.933899E+001	  4.774298E+001	  4.657548E+001	  4.573529E+001	  4.522640E+001	  4.510713E+001	  4.481427E+001	  4.434002E+001	  4.463556E+001	  4.547385E+001	  4.647783E+001	  4.734764E+001	  4.752182E+001	  4.686708E+001	  4.553177E+001	  4.385755E+001	  4.217919E+001	  4.022574E+001	  3.815308E+001	  3.619386E+001	  3.418480E+001	  3.189588E+001	  2.973597E+001	  2.745699E+001	  2.493930E+001	  2.214634E+001	  1.935289E+001	  1.626825E+001	  1.287545E+001	  9.520762E+000	  5.987702E+000	  1.866860E+000	 -2.062185E+000
         8.5000	  4.743913E+001	  4.586431E+001	  4.427162E+001	  4.296970E+001	  4.183587E+001	  4.104273E+001	  4.091434E+001	  4.146725E+001	  4.257502E+001	  4.399722E+001	  4.537080E+001	  4.664362E+001	  4.759469E+001	  4.770617E+001	  4.708071E+001	  4.586195E+001	  4.420530E+001	  4.253440E+001	  4.067971E+001	  3.862577E+001	  3.668075E+001	  3.468515E+001	  3.240892E+001	  3.025749E+001	  2.798718E+001	  2.548124E+001	  2.270237E+001	  1.992227E+001	  1.685035E+001	  1.346805E+001	  1.011919E+001	  6.586731E+000	  2.459310E+000	 -1.482462E+000
         8.6000	  4.811785E+001	  4.651650E+001	  4.489848E+001	  4.359057E+001	  4.243747E+001	  4.153654E+001	  4.125417E+001	  4.167071E+001	  4.267379E+001	  4.402932E+001	  4.536917E+001	  4.662887E+001	  4.762557E+001	  4.775036E+001	  4.718801E+001	  4.613017E+001	  4.454885E+001	  4.292075E+001	  4.118534E+001	  3.918083E+001	  3.725733E+001	  3.528250E+001	  3.302691E+001	  3.089163E+001	  2.863863E+001	  2.615543E+001	  2.340431E+001	  2.065163E+001	  1.760764E+001	  1.425137E+001	  1.092175E+001	  7.401135E+000	  3.275815E+000	 -6.750883E-001
         8.7000	  4.878413E+001	  4.714756E+001	  4.548157E+001	  4.416800E+001	  4.298869E+001	  4.192784E+001	  4.132474E+001	  4.143346E+001	  4.218360E+001	  4.336773E+001	  4.460308E+001	  4.578397E+001	  4.678738E+001	  4.701820E+001	  4.663009E+001	  4.581012E+001	  4.441651E+001	  4.287387E+001	  4.119875E+001	  3.925676E+001	  3.735651E+001	  3.540867E+001	  3.319386E+001	  3.110721E+001	  2.891299E+001	  2.650008E+001	  2.382898E+001	  2.115413E+001	  1.818967E+001	  1.490943E+001	  1.164022E+001	  8.165491E+000	  4.070590E+000	  1.279423E-001
         8.8000	  4.927491E+001	  4.763323E+001	  4.596892E+001	  4.465850E+001	  4.345771E+001	  4.232291E+001	  4.160163E+001	  4.158147E+001	  4.220674E+001	  4.330373E+001	  4.450718E+001	  4.564521E+001	  4.657108E+001	  4.679804E+001	  4.645418E+001	  4.568624E+001	  4.448787E+001	  4.313774E+001	  4.152113E+001	  3.966409E+001	  3.780491E+001	  3.588903E+001	  3.370177E+001	  3.164101E+001	  2.947723E+001	  2.710110E+001	  2.447347E+001	  2.184299E+001	  1.892612E+001	  1.569371E+001	  1.246436E+001	  9.021140E+000	  4.947453E+000	  1.009232E+000
         8.9000	  4.952206E+001	  4.787605E+001	  4.621122E+001	  4.491422E+001	  4.372525E+001	  4.258233E+001	  4.182364E+001	  4.175969E+001	  4.233239E+001	  4.339791E+001	  4.460531E+001	  4.575649E+001	  4.663899E+001	  4.688917E+001	  4.662779E+001	  4.587885E+001	  4.462663E+001	  4.321294E+001	  4.158581E+001	  3.970981E+001	  3.784574E+001	  3.592027E+001	  3.371571E+001	  3.163040E+001	  2.943225E+001	  2.701095E+001	  2.432827E+001	  2.164066E+001	  1.866102E+001	  1.536266E+001	  1.207373E+001	  8.575892E+000	  4.450788E+000	  4.763142E-001
         9.0000	  4.963555E+001	  4.799931E+001	  4.633890E+001	  4.507424E+001	  4.396197E+001	  4.294528E+001	  4.231331E+001	  4.238143E+001	  4.306733E+001	  4.419868E+001	  4.543433E+001	  4.665113E+001	  4.757071E+001	  4.773512E+001	  4.728312E+001	  4.639170E+001	  4.504253E+001	  4.358373E+001	  4.198001E+001	  4.012797E+001	  3.829204E+001	  3.637704E+001	  3.415928E+001	  3.204086E+001	  2.979204E+001	  2.730258E+001	  2.453523E+001	  2.175755E+001	  1.867583E+001	  1.526630E+001	  1.187311E+001	  8.276190E+000	  4.054203E+000	  8.694704E-003
         9.1000	  5.212357E+001	  5.102136E+001	  4.953776E+001	  4.818547E+001	  4.712181E+001	  4.623282E+001	  4.534021E+001	  4.461211E+001	  4.443559E+001	  4.491169E+001	  4.575628E+001	  4.675425E+001	  4.757642E+001	  4.771303E+001	  4.723823E+001	  4.624089E+001	  4.475982E+001	  4.323404E+001	  4.154850E+001	  3.963241E+001	  3.773911E+001	  3.578358E+001	  3.353506E+001	  3.139486E+001	  2.912814E+001	  2.662550E+001	  2.385263E+001	  2.107970E+001	  1.801568E+001	  1.464032E+001	  1.129413E+001	  7.757009E+000	  3.611093E+000	 -3.631288E-001
         9.2000	  5.189126E+001	  5.087289E+001	  4.949078E+001	  4.815959E+001	  4.698443E+001	  4.592920E+001	  4.498368E+001	  4.432553E+001	  4.423220E+001	  4.480078E+001	  4.574029E+001	  4.685581E+001	  4.776022E+001	  4.789538E+001	  4.735776E+001	  4.632297E+001	  4.487518E+001	  4.339547E+001	  4.173026E+001	  3.985734E+001	  3.799058E+001	  3.605328E+001	  3.381537E+001	  3.167888E+001	  2.941175E+001	  2.690528E+001	  2.412585E+001	  2.134477E+001	  1.827035E+001	  1.488228E+001	  1.152268E+001	  7.970972E+000	  3.807917E+000	 -1.823975E-001
         9.3000	  5.253271E+001	  5.134007E+001	  4.980622E+001	  4.839320E+001	  4.713982E+001	  4.597383E+001	  4.488198E+001	  4.409181E+001	  4.389234E+001	  4.436932E+001	  4.521912E+001	  4.627855E+001	  4.726307E+001	  4.746996E+001	  4.690986E+001	  4.583795E+001	  4.434632E+001	  4.282893E+001	  4.113376E+001	  3.925198E+001	  3.738282E+001	  3.545567E+001	  3.324091E+001	  3.113443E+001	  2.890534E+001	  2.644606E+001	  2.372237E+001	  2.099791E+001	  1.798433E+001	  1.465841E+001	  1.135307E+001	  7.849246E+000	  3.729560E+000	 -2.308684E-001
         9.4000	  5.177052E+001	  5.048081E+001	  4.888362E+001	  4.749578E+001	  4.634970E+001	  4.533126E+001	  4.438746E+001	  4.375657E+001	  4.375019E+001	  4.435612E+001	  4.523627E+001	  4.631920E+001	  4.728478E+001	  4.729560E+001	  4.653724E+001	  4.540421E+001	  4.382729E+001	  4.222459E+001	  4.046938E+001	  3.854751E+001	  3.665830E+001	  3.472556E+001	  3.252138E+001	  3.043753E+001	  2.824173E+001	  2.582617E+001	  2.315504E+001	  2.048406E+001	  1.752776E+001	  1.425999E+001	  1.100520E+001	  7.546109E+000	  3.467658E+000	 -4.630668E-001
         9.5000	  5.175884E+001	  5.049287E+001	  4.860545E+001	  4.697463E+001	  4.567003E+001	  4.465053E+001	  4.358488E+001	  4.276568E+001	  4.282892E+001	  4.368180E+001	  4.477378E+001	  4.596411E+001	  4.700954E+001	  4.711324E+001	  4.640773E+001	  4.529182E+001	  4.370966E+001	  4.206530E+001	  4.029882E+001	  3.835977E+001	  3.646111E+001	  3.451782E+001	  3.230285E+001	  3.020747E+001	  2.799665E+001	  2.556191E+001	  2.286795E+001	  2.017404E+001	  1.719386E+001	  1.390322E+001	  1.063077E+001	  7.159489E+000	  3.075664E+000	 -8.518317E-001
         9.6000	  5.075208E+001	  4.970551E+001	  4.802478E+001	  4.645707E+001	  4.524176E+001	  4.435678E+001	  4.352097E+001	  4.285729E+001	  4.298339E+001	  4.388765E+001	  4.506259E+001	  4.622854E+001	  4.716451E+001	  4.727129E+001	  4.656499E+001	  4.539924E+001	  4.382645E+001	  4.212437E+001	  4.034092E+001	  3.837348E+001	  3.645708E+001	  3.449023E+001	  3.224448E+001	  3.011646E+001	  2.786728E+001	  2.538727E+001	  2.264250E+001	  1.989991E+001	  1.687094E+001	  1.353507E+001	  1.022839E+001	  6.733291E+000	  2.637177E+000	 -1.288523E+000
         9.7000	  5.095739E+001	  4.989534E+001	  4.834097E+001	  4.666675E+001	  4.531523E+001	  4.430873E+001	  4.345858E+001	  4.273758E+001	  4.264703E+001	  4.335717E+001	  4.444507E+001	  4.556316E+001	  4.644919E+001	  4.669153E+001	  4.617203E+001	  4.504446E+001	  4.351433E+001	  4.185435E+001	  4.006625E+001	  3.807632E+001	  3.614862E+001	  3.416801E+001	  3.190916E+001	  2.977254E+001	  2.751575E+001	  2.502592E+001	  2.226798E+001	  1.951115E+001	  1.646691E+001	  1.311671E+001	  9.800054E+000	  6.300209E+000	  2.206542E+000	 -1.709529E+000
         9.8000	  5.070137E+001	  5.025530E+001	  4.917344E+001	  4.763588E+001	  4.642803E+001	  4.555601E+001	  4.480355E+001	  4.405433E+001	  4.366664E+001	  4.403062E+001	  4.484299E+001	  4.581377E+001	  4.659764E+001	  4.680052E+001	  4.626380E+001	  4.506402E+001	  4.348407E+001	  4.186708E+001	  4.003630E+001	  3.801511E+001	  3.607972E+001	  3.408702E+001	  3.180959E+001	  2.965455E+001	  2.737808E+001	  2.486408E+001	  2.207659E+001	  1.928914E+001	  1.621166E+001	  1.282740E+001	  9.481528E+000	  5.957315E+000	  1.844748E+000	 -2.079840E+000
         9.9000	  4.974328E+001	  4.915804E+001	  4.872074E+001	  4.815309E+001	  4.698818E+001	  4.568753E+001	  4.484104E+001	  4.447819E+001	  4.429593E+001	  4.457149E+001	  4.542396E+001	  4.647127E+001	  4.727507E+001	  4.739021E+001	  4.671753E+001	  4.536140E+001	  4.370329E+001	  4.206993E+001	  4.015746E+001	  3.811879E+001	  3.617926E+001	  3.417858E+001	  3.188394E+001	  2.970745E+001	  2.740388E+001	  2.485492E+001	  2.202508E+001	  1.919410E+001	  1.606898E+001	  1.263473E+001	  9.243963E+000	  5.679451E+000	  1.530909E+000	 -2.416290E+000
        10.0000	  5.081604E+001	  4.944871E+001	  4.774626E+001	  4.637709E+001	  4.532402E+001	  4.455889E+001	  4.412380E+001	  4.404766E+001	  4.407323E+001	  4.445378E+001	  4.534401E+001	  4.636765E+001	  4.720544E+001	  4.732544E+001	  4.659871E+001	  4.517127E+001	  4.348148E+001	  4.181067E+001	  3.982823E+001	  3.777779E+001	  3.583530E+001	  3.383590E+001	  3.154800E+001	  2.938201E+001	  2.709059E+001	  2.455400E+001	  2.173652E+001	  1.891637E+001	  1.580086E+001	  1.237395E+001	  8.987179E+000	  5.424114E+000	  1.275327E+000	 -2.672220E+000
        10.1000	  5.115378E+001	  4.978798E+001	  4.804916E+001	  4.660269E+001	  4.539380E+001	  4.431822E+001	  4.337905E+001	  4.295050E+001	  4.326535E+001	  4.424482E+001	  4.541528E+001	  4.653856E+001	  4.739517E+001	  4.747514E+001	  4.672528E+001	  4.520444E+001	  4.333184E+001	  4.146203E+001	  3.927606E+001	  3.706534E+001	  3.499432E+001	  3.289988E+001	  3.054174E+001	  2.832735E+001	  2.599216E+001	  2.341528E+001	  2.056770E+001	  1.773709E+001	  1.463590E+001	  1.125695E+001	  7.947831E+000	  4.491200E+000	  4.834326E-001	 -3.328907E+000
        10.2000	  4.815045E+001	  4.660379E+001	  4.509155E+001	  4.390391E+001	  4.279925E+001	  4.177794E+001	  4.128676E+001	  4.154998E+001	  4.249202E+001	  4.384746E+001	  4.518653E+001	  4.638883E+001	  4.732973E+001	  4.740418E+001	  4.653031E+001	  4.490926E+001	  4.293801E+001	  4.089127E+001	  3.855471E+001	  3.621968E+001	  3.406397E+001	  3.191644E+001	  2.953873E+001	  2.733308E+001	  2.502413E+001	  2.249100E+001	  1.970787E+001	  1.695592E+001	  1.395360E+001	  1.069067E+001	  7.495359E+000	  4.149329E+000	  2.510359E-001	 -3.479331E+000
        10.3000	  4.834409E+001	  4.681170E+001	  4.530770E+001	  4.414746E+001	  4.306590E+001	  4.202239E+001	  4.143300E+001	  4.159339E+001	  4.247741E+001	  4.379451E+001	  4.508286E+001	  4.628474E+001	  4.727848E+001	  4.732473E+001	  4.638820E+001	  4.475255E+001	  4.273622E+001	  4.063431E+001	  3.822565E+001	  3.580775E+001	  3.359569E+001	  3.141276E+001	  2.902664E+001	  2.683999E+001	  2.457251E+001	  2.210164E+001	  1.939915E+001	  1.673359E+001	  1.382656E+001	  1.066072E+001	  7.547339E+000	  4.268989E+000	  4.254406E-001	 -3.273433E+000
        10.4000	  5.004836E+001	  4.899153E+001	  4.747195E+001	  4.620819E+001	  4.519901E+001	  4.432629E+001	  4.352828E+001	  4.308460E+001	  4.334474E+001	  4.422365E+001	  4.525143E+001	  4.628616E+001	  4.715237E+001	  4.717589E+001	  4.636090E+001	  4.488332E+001	  4.291330E+001	  4.091368E+001	  3.864981E+001	  3.627325E+001	  3.409204E+001	  3.193504E+001	  2.957258E+001	  2.740718E+001	  2.516724E+001	  2.273032E+001	  2.006187E+001	  1.742211E+001	  1.453225E+001	  1.137147E+001	  8.250240E+000	  4.952541E+000	  1.076620E+000	 -2.658336E+000
        10.5000	  4.987650E+001	  4.884822E+001	  4.734791E+001	  4.608263E+001	  4.506834E+001	  4.419501E+001	  4.339611E+001	  4.293142E+001	  4.316683E+001	  4.401737E+001	  4.500350E+001	  4.601056E+001	  4.689046E+001	  4.690030E+001	  4.621184E+001	  4.499701E+001	  4.314697E+001	  4.125111E+001	  3.920966E+001	  3.689734E+001	  3.476513E+001	  3.265083E+001	  3.033023E+001	  2.820077E+001	  2.600144E+001	  2.361326E+001	  2.099590E+001	  1.839812E+001	  1.554119E+001	  1.239943E+001	  9.279971E+000	  5.968179E+000	  2.059793E+000	 -1.716791E+000
        10.6000	  4.968869E+001	  4.873220E+001	  4.730144E+001	  4.610609E+001	  4.519045E+001	  4.448093E+001	  4.396203E+001	  4.384319E+001	  4.430520E+001	  4.497914E+001	  4.562789E+001	  4.641975E+001	  4.709607E+001	  4.690370E+001	  4.610024E+001	  4.507350E+001	  4.348731E+001	  4.171256E+001	  3.984509E+001	  3.768303E+001	  3.561296E+001	  3.354378E+001	  3.126044E+001	  2.916261E+001	  2.699870E+001	  2.465506E+001	  2.208938E+001	  1.953936E+001	  1.672638E+001	  1.361963E+001	  1.051986E+001	  7.212987E+000	  3.291980E+000	 -5.114292E-001
        10.7000	  4.995708E+001	  4.914482E+001	  4.801986E+001	  4.729661E+001	  4.697343E+001	  4.666387E+001	  4.589466E+001	  4.508984E+001	  4.493077E+001	  4.532118E+001	  4.584346E+001	  4.645567E+001	  4.702962E+001	  4.673165E+001	  4.574647E+001	  4.465897E+001	  4.330388E+001	  4.181263E+001	  4.002380E+001	  3.798552E+001	  3.597103E+001	  3.394358E+001	  3.169473E+001	  2.963396E+001	  2.752029E+001	  2.524204E+001	  2.275505E+001	  2.028423E+001	  1.755383E+001	  1.452721E+001	  1.149226E+001	  8.236211E+000	  4.351652E+000	  5.619755E-001
        10.8000	  5.001755E+001	  4.912837E+001	  4.773435E+001	  4.646706E+001	  4.543788E+001	  4.459269E+001	  4.385358E+001	  4.339710E+001	  4.356234E+001	  4.432536E+001	  4.526826E+001	  4.622891E+001	  4.699651E+001	  4.693487E+001	  4.621806E+001	  4.524997E+001	  4.392987E+001	  4.248593E+001	  4.077356E+001	  3.883039E+001	  3.688020E+001	  3.490419E+001	  3.268528E+001	  3.062246E+001	  2.848163E+001	  2.615640E+001	  2.360917E+001	  2.107673E+001	  1.828109E+001	  1.518922E+001	  1.209798E+001	  8.791711E+000	  4.859265E+000	  1.032836E+000
        10.9000	  5.156138E+001	  5.045443E+001	  4.892770E+001	  4.746411E+001	  4.620692E+001	  4.515359E+001	  4.423499E+001	  4.360985E+001	  4.360452E+001	  4.423336E+001	  4.509922E+001	  4.601730E+001	  4.686305E+001	  4.691653E+001	  4.630256E+001	  4.533205E+001	  4.383913E+001	  4.219549E+001	  4.036621E+001	  3.828466E+001	  3.626829E+001	  3.424153E+001	  3.198271E+001	  2.988943E+001	  2.771621E+001	  2.535170E+001	  2.275695E+001	  2.017554E+001	  1.732714E+001	  1.418163E+001	  1.104412E+001	  7.698035E+000	  3.731719E+000	 -1.145970E-001
        11.0000	  4.966436E+001	  4.806347E+001	  4.636450E+001	  4.505661E+001	  4.396843E+001	  4.299520E+001	  4.224275E+001	  4.215960E+001	  4.277466E+001	  4.384684E+001	  4.497664E+001	  4.607371E+001	  4.708157E+001	  4.719383E+001	  4.652843E+001	  4.538622E+001	  4.365807E+001	  4.186796E+001	  3.996098E+001	  3.780421E+001	  3.574652E+001	  3.369324E+001	  3.140969E+001	  2.928922E+001	  2.708433E+001	  2.468559E+001	  2.205713E+001	  1.944852E+001	  1.657898E+001	  1.342147E+001	  1.028310E+001	  6.946429E+000	  3.001497E+000	 -8.173940E-001
        11.1000	  4.951012E+001	  4.797894E+001	  4.633422E+001	  4.506018E+001	  4.399732E+001	  4.304073E+001	  4.229210E+001	  4.219979E+001	  4.279793E+001	  4.389499E+001	  4.506878E+001	  4.618192E+001	  4.713813E+001	  4.723495E+001	  4.660783E+001	  4.546521E+001	  4.375916E+001	  4.201462E+001	  4.013913E+001	  3.803938E+001	  3.601609E+001	  3.398146E+001	  3.169927E+001	  2.956436E+001	  2.733184E+001	  2.489387E+001	  2.221783E+001	  1.956161E+001	  1.664266E+001	  1.343735E+001	  1.026013E+001	  6.892016E+000	  2.921710E+000	 -9.121286E-001
        11.2000	  4.875883E+001	  4.745293E+001	  4.614603E+001	  4.529814E+001	  4.479697E+001	  4.440014E+001	  4.383601E+001	  4.337477E+001	  4.345819E+001	  4.416415E+001	  4.512105E+001	  4.615943E+001	  4.708674E+001	  4.716959E+001	  4.651473E+001	  4.535405E+001	  4.365933E+001	  4.193183E+001	  4.005187E+001	  3.797063E+001	  3.595527E+001	  3.392733E+001	  3.165179E+001	  2.952264E+001	  2.729552E+001	  2.486301E+001	  2.219306E+001	  1.954309E+001	  1.663107E+001	  1.343320E+001	  1.026292E+001	  6.901352E+000	  2.937372E+000	 -8.919379E-001
        11.3000	  5.175229E+001	  5.058221E+001	  4.908162E+001	  4.775442E+001	  4.667986E+001	  4.571586E+001	  4.471899E+001	  4.393500E+001	  4.369365E+001	  4.413175E+001	  4.491862E+001	  4.590723E+001	  4.687051E+001	  4.698895E+001	  4.630017E+001	  4.519181E+001	  4.365323E+001	  4.204969E+001	  4.027955E+001	  3.832438E+001	  3.640513E+001	  3.444722E+001	  3.222379E+001	  3.012872E+001	  2.792643E+001	  2.550911E+001	  2.284206E+001	  2.018132E+001	  1.724304E+001	  1.400208E+001	  1.077905E+001	  7.356494E+000	  3.321173E+000	 -5.709125E-001
